age,job,education,balance,housing,loan,pdays,previous,poutcome,duration,y
44,blue-collar,secondary,1910,yes,no,-1,0,unknown,41,no
36,technician,tertiary,1174,yes,no,-1,0,unknown,192,no
56,admin.,secondary,1270,yes,no,165,2,other,80,no
30,management,tertiary,18,no,no,-1,0,unknown,121,no
36,blue-collar,secondary,141,yes,no,-1,0,unknown,106,no
43,management,tertiary,2886,no,no,-1,0,unknown,230,no
40,technician,secondary,2715,yes,no,-1,0,unknown,125,no
32,technician,tertiary,1100,yes,yes,-1,0,unknown,67,no
34,blue-collar,secondary,516,yes,yes,-1,0,unknown,26,no
37,services,secondary,1,no,no,-1,0,unknown,395,no
28,admin.,secondary,775,no,no,-1,0,unknown,603,no
35,unknown,primary,634,no,no,-1,0,unknown,185,no
53,blue-collar,secondary,5715,no,no,-1,0,unknown,287,no
60,admin.,unknown,1088,yes,no,-1,0,unknown,149,no
40,entrepreneur,secondary,1532,yes,yes,-1,0,unknown,173,no
57,retired,primary,75,no,no,-1,0,unknown,118,no
29,technician,secondary,103,no,no,-1,0,unknown,314,no
44,blue-collar,primary,134,yes,no,-1,0,unknown,378,no
41,admin.,secondary,748,no,no,130,3,other,94,no
47,technician,secondary,1990,yes,yes,-1,0,unknown,108,no
43,technician,tertiary,192,no,no,-1,0,unknown,203,no
37,technician,secondary,267,no,no,-1,0,unknown,121,no
34,technician,tertiary,586,yes,no,-1,0,unknown,489,no
30,blue-collar,secondary,648,yes,yes,-1,0,unknown,287,no
57,entrepreneur,secondary,25,yes,no,370,4,other,652,no
26,admin.,secondary,96,yes,no,348,3,other,612,no
34,management,tertiary,1116,yes,no,-1,0,unknown,53,no
46,technician,secondary,-90,no,yes,-1,0,unknown,270,yes
38,entrepreneur,tertiary,170,yes,no,-1,0,unknown,442,yes
37,technician,secondary,3665,no,no,-1,0,unknown,664,yes
28,management,tertiary,2380,no,no,-1,0,unknown,394,no
57,blue-collar,primary,179,no,no,-1,0,unknown,230,no
39,management,tertiary,763,yes,no,300,2,other,877,yes
49,services,secondary,320,no,no,-1,0,unknown,1971,yes
38,technician,secondary,1960,yes,no,-1,0,unknown,161,no
27,blue-collar,secondary,818,yes,no,-1,0,unknown,188,no
30,admin.,secondary,2678,yes,no,-1,0,unknown,23,no
38,admin.,tertiary,1980,no,no,-1,0,unknown,176,no
36,management,tertiary,1582,no,no,197,1,failure,26,no
38,retired,unknown,62,no,no,-1,0,unknown,212,no
59,housemaid,primary,235,no,no,-1,0,unknown,119,no
37,management,tertiary,489,yes,no,-1,0,unknown,205,no
29,self-employed,tertiary,3931,yes,no,-1,0,unknown,73,no
43,blue-collar,secondary,699,yes,yes,122,2,other,1258,yes
33,technician,secondary,58,yes,no,-1,0,unknown,57,no
54,housemaid,secondary,1327,no,no,-1,0,unknown,115,no
55,services,secondary,557,no,no,-1,0,unknown,58,no
32,technician,tertiary,741,yes,no,-1,0,unknown,238,no
48,management,primary,3230,yes,no,-1,0,unknown,207,no
33,management,tertiary,1439,yes,no,-1,0,unknown,178,no
46,admin.,secondary,120,yes,no,-1,0,unknown,20,no
44,management,tertiary,1058,no,no,-1,0,unknown,188,yes
47,blue-collar,primary,881,yes,no,370,2,failure,143,no
38,technician,secondary,6728,no,no,96,4,success,232,yes
80,retired,secondary,462,no,no,-1,0,unknown,127,no
40,self-employed,secondary,167,yes,yes,295,1,failure,380,no
43,entrepreneur,tertiary,1574,yes,no,-1,0,unknown,167,no
32,technician,tertiary,1625,no,no,109,1,failure,796,yes
39,management,tertiary,562,no,no,-1,0,unknown,303,no
33,technician,secondary,9305,yes,no,-1,0,unknown,407,no
31,technician,secondary,35,no,yes,-1,0,unknown,229,no
36,management,tertiary,0,no,no,-1,0,unknown,108,no
35,management,tertiary,2486,yes,no,-1,0,unknown,265,no
25,services,secondary,368,no,no,-1,0,unknown,168,no
33,management,secondary,1558,yes,no,-1,0,unknown,97,no
23,blue-collar,primary,8627,yes,no,346,1,failure,169,no
31,management,tertiary,2590,no,no,484,2,other,103,no
36,management,tertiary,0,yes,yes,-1,0,unknown,599,no
44,technician,tertiary,900,yes,no,-1,0,unknown,322,no
31,management,tertiary,385,yes,no,-1,0,unknown,304,no
55,blue-collar,primary,1649,yes,no,-1,0,unknown,52,no
51,housemaid,secondary,9228,no,no,-1,0,unknown,655,yes
36,admin.,secondary,0,yes,yes,-1,0,unknown,101,no
27,unemployed,tertiary,1,no,no,-1,0,unknown,65,no
40,services,secondary,771,yes,no,-1,0,unknown,173,no
49,services,secondary,280,yes,no,-1,0,unknown,162,no
59,retired,primary,46,no,no,-1,0,unknown,78,no
32,management,tertiary,2431,yes,no,-1,0,unknown,646,yes
42,retired,tertiary,308,no,no,-1,0,unknown,114,no
35,management,tertiary,160,yes,no,-1,0,unknown,141,no
29,blue-collar,secondary,555,yes,no,-1,0,unknown,133,no
29,technician,secondary,778,yes,no,-1,0,unknown,1994,no
37,blue-collar,secondary,48,no,no,-1,0,unknown,140,no
49,admin.,primary,169,yes,no,-1,0,unknown,82,no
51,services,secondary,12,yes,no,-1,0,unknown,150,no
61,housemaid,primary,848,no,no,187,1,other,605,no
43,management,secondary,481,yes,no,110,2,other,164,no
42,services,tertiary,12223,yes,no,-1,0,unknown,36,no
24,blue-collar,secondary,-254,yes,yes,-1,0,unknown,290,no
46,self-employed,tertiary,1148,no,no,-1,0,unknown,104,no
23,admin.,secondary,5,no,no,-1,0,unknown,413,no
26,services,secondary,50,yes,no,-1,0,unknown,153,no
43,blue-collar,primary,92,yes,no,-1,0,unknown,237,no
35,technician,tertiary,470,yes,no,-1,0,unknown,743,yes
38,technician,secondary,0,no,no,-1,0,unknown,82,no
56,unemployed,primary,109,no,no,-1,0,unknown,924,no
31,services,secondary,440,yes,no,-1,0,unknown,117,no
32,management,tertiary,0,no,no,-1,0,unknown,550,yes
28,services,secondary,2685,no,yes,-1,0,unknown,5,no
26,admin.,secondary,-3,yes,no,-1,0,unknown,181,no
49,management,tertiary,7007,no,no,-1,0,unknown,325,no
33,admin.,secondary,220,yes,no,-1,0,unknown,345,no
80,retired,primary,1548,no,no,-1,0,unknown,331,no
40,blue-collar,secondary,326,yes,yes,-1,0,unknown,112,no
42,technician,secondary,0,yes,no,-1,0,unknown,115,no
46,blue-collar,secondary,123,no,no,-1,0,unknown,381,no
32,management,tertiary,697,no,no,99,3,failure,119,no
37,services,tertiary,223,yes,no,-1,0,unknown,25,no
32,student,secondary,1694,yes,no,-1,0,unknown,929,no
53,management,tertiary,4446,yes,no,-1,0,unknown,429,no
39,management,tertiary,894,yes,no,326,1,other,491,no
31,technician,secondary,202,yes,no,-1,0,unknown,146,no
34,management,tertiary,0,no,no,-1,0,unknown,191,no
44,technician,tertiary,1707,no,no,-1,0,unknown,406,no
35,technician,secondary,13658,yes,no,-1,0,unknown,220,no
39,admin.,secondary,406,no,no,-1,0,unknown,253,no
55,services,secondary,96,no,no,-1,0,unknown,340,no
34,housemaid,secondary,0,yes,no,-1,0,unknown,154,yes
39,technician,tertiary,-276,no,yes,-1,0,unknown,121,no
58,retired,secondary,413,no,no,-1,0,unknown,104,no
37,blue-collar,primary,655,yes,no,258,4,failure,127,no
56,retired,primary,694,no,no,102,1,other,144,yes
32,admin.,secondary,10218,yes,no,-1,0,unknown,149,no
41,technician,tertiary,1646,yes,no,184,6,success,261,yes
29,admin.,tertiary,14,no,no,120,1,failure,87,no
44,management,tertiary,7635,no,no,-1,0,unknown,719,no
24,blue-collar,secondary,9,yes,no,-1,0,unknown,292,no
43,management,secondary,1029,yes,no,-1,0,unknown,145,no
26,admin.,tertiary,2855,no,no,-1,0,unknown,52,no
39,admin.,secondary,260,yes,no,281,1,failure,146,no
49,blue-collar,secondary,2039,yes,no,169,2,failure,451,yes
52,blue-collar,primary,-97,yes,yes,-1,0,unknown,167,no
33,blue-collar,tertiary,1465,no,no,-1,0,unknown,98,no
30,blue-collar,secondary,125,yes,no,-1,0,unknown,238,no
32,technician,tertiary,930,no,no,-1,0,unknown,85,no
27,management,tertiary,0,yes,no,-1,0,unknown,323,no
58,blue-collar,primary,73,no,no,-1,0,unknown,116,no
46,retired,primary,-35,yes,no,-1,0,unknown,304,no
28,management,tertiary,1351,no,no,-1,0,unknown,267,no
39,services,primary,1601,yes,no,-1,0,unknown,201,no
41,services,unknown,88,yes,no,336,2,failure,105,no
38,services,secondary,435,yes,no,-1,0,unknown,193,no
50,unemployed,secondary,717,yes,no,-1,0,unknown,113,no
56,services,secondary,705,yes,no,-1,0,unknown,151,no
34,technician,secondary,1553,no,no,-1,0,unknown,200,no
33,blue-collar,secondary,-131,yes,no,-1,0,unknown,145,no
61,technician,secondary,1191,no,no,-1,0,unknown,214,yes
36,admin.,secondary,47,no,yes,-1,0,unknown,36,no
34,technician,tertiary,544,yes,yes,-1,0,unknown,58,no
36,blue-collar,secondary,688,yes,no,-1,0,unknown,174,no
45,management,tertiary,242,no,no,-1,0,unknown,587,yes
27,student,tertiary,118,no,no,-1,0,unknown,112,no
45,admin.,secondary,-388,yes,no,-1,0,unknown,175,no
40,self-employed,tertiary,1603,no,no,-1,0,unknown,279,no
36,management,secondary,1511,yes,no,-1,0,unknown,270,yes
46,blue-collar,primary,147,yes,no,169,3,failure,116,no
37,entrepreneur,tertiary,836,yes,no,-1,0,unknown,129,no
36,technician,secondary,55,yes,no,369,4,failure,38,no
37,admin.,secondary,1123,no,yes,-1,0,unknown,138,no
22,student,tertiary,691,no,no,-1,0,unknown,338,yes
51,services,secondary,0,no,yes,-1,0,unknown,565,no
49,technician,secondary,12531,no,no,-1,0,unknown,77,no
35,management,tertiary,552,yes,yes,124,1,failure,314,no
50,housemaid,primary,0,no,no,-1,0,unknown,179,no
31,services,tertiary,309,yes,yes,-1,0,unknown,294,no
47,services,secondary,33,yes,no,-1,0,unknown,298,no
59,blue-collar,secondary,681,yes,no,-1,0,unknown,427,no
32,blue-collar,secondary,1787,yes,no,357,4,failure,87,no
71,retired,tertiary,14220,yes,no,-1,0,unknown,397,yes
31,management,tertiary,12569,no,no,295,1,failure,344,yes
41,blue-collar,primary,4,no,no,-1,0,unknown,74,no
35,blue-collar,primary,3587,yes,no,-1,0,unknown,148,no
36,management,tertiary,254,no,no,-1,0,unknown,161,no
46,blue-collar,primary,1712,no,no,-1,0,unknown,110,no
46,blue-collar,secondary,4855,yes,no,397,1,failure,1529,no
47,technician,tertiary,2408,no,no,104,1,success,236,no
35,management,tertiary,252,yes,no,-1,0,unknown,89,no
37,blue-collar,secondary,346,yes,no,316,1,failure,390,no
56,admin.,secondary,45,no,no,-1,0,unknown,1467,yes
46,admin.,secondary,556,yes,yes,-1,0,unknown,646,yes
44,management,tertiary,-710,yes,no,-1,0,unknown,183,no
48,technician,tertiary,-551,yes,no,-1,0,unknown,168,no
28,blue-collar,secondary,56,yes,no,-1,0,unknown,66,no
38,entrepreneur,tertiary,1514,no,yes,120,3,failure,160,no
34,management,tertiary,178,yes,no,-1,0,unknown,14,no
56,technician,secondary,359,yes,no,-1,0,unknown,220,no
55,retired,secondary,1580,no,yes,-1,0,unknown,1007,yes
44,blue-collar,secondary,221,no,no,-1,0,unknown,149,no
38,technician,tertiary,1161,yes,no,-1,0,unknown,665,no
53,retired,secondary,1278,yes,no,-1,0,unknown,174,no
41,admin.,tertiary,982,no,no,-1,0,unknown,105,no
34,technician,secondary,16,no,no,-1,0,unknown,990,yes
34,management,tertiary,1,no,no,-1,0,unknown,582,no
35,services,secondary,128,yes,no,-1,0,unknown,136,no
38,entrepreneur,secondary,2543,no,no,414,4,failure,223,yes
42,entrepreneur,tertiary,42045,no,no,-1,0,unknown,205,no
56,blue-collar,primary,828,yes,no,349,1,failure,214,no
37,management,tertiary,0,yes,no,-1,0,unknown,217,no
47,housemaid,secondary,3940,yes,no,96,5,success,171,no
29,blue-collar,secondary,125,yes,no,-1,0,unknown,50,no
41,management,tertiary,140,yes,no,-1,0,unknown,65,no
43,technician,secondary,593,yes,no,-1,0,unknown,55,no
38,self-employed,secondary,746,no,no,-1,0,unknown,256,no
31,technician,secondary,589,yes,yes,-1,0,unknown,151,no
32,management,tertiary,2343,no,no,-1,0,unknown,226,no
40,management,tertiary,294,yes,no,-1,0,unknown,97,no
45,admin.,secondary,644,no,yes,-1,0,unknown,92,no
43,management,secondary,-26,yes,no,-1,0,unknown,343,no
27,services,secondary,3354,yes,no,-1,0,unknown,493,no
33,management,tertiary,23,no,no,-1,0,unknown,216,no
37,admin.,secondary,7,yes,no,105,1,other,224,no
60,admin.,secondary,3735,no,no,188,9,success,190,yes
51,self-employed,unknown,2094,no,no,-1,0,unknown,458,yes
44,blue-collar,secondary,508,yes,no,154,1,failure,222,no
48,management,unknown,0,yes,no,344,1,other,612,no
57,blue-collar,primary,93,yes,no,-1,0,unknown,137,no
29,technician,tertiary,0,yes,no,-1,0,unknown,104,no
50,services,secondary,26394,no,no,-1,0,unknown,206,no
36,services,secondary,-11,yes,no,-1,0,unknown,172,no
49,technician,tertiary,523,yes,no,-1,0,unknown,152,yes
49,technician,secondary,-74,yes,no,-1,0,unknown,114,no
35,management,tertiary,0,no,no,-1,0,unknown,89,no
39,technician,secondary,122,yes,no,-1,0,unknown,158,no
34,blue-collar,primary,351,no,yes,-1,0,unknown,326,no
57,self-employed,secondary,35,no,yes,-1,0,unknown,215,no
37,technician,secondary,2610,yes,no,-1,0,unknown,53,no
25,services,secondary,64,no,no,-1,0,unknown,71,no
43,blue-collar,primary,60,no,no,367,2,other,487,no
37,blue-collar,secondary,342,yes,no,175,1,failure,340,no
36,blue-collar,tertiary,1830,no,no,91,11,failure,183,no
49,management,tertiary,1904,no,yes,-1,0,unknown,131,no
38,management,tertiary,16957,yes,no,247,2,failure,208,no
39,management,tertiary,26,no,no,-1,0,unknown,311,no
40,management,tertiary,0,no,no,96,8,success,147,yes
34,admin.,secondary,79,yes,no,-1,0,unknown,83,no
39,blue-collar,primary,2303,yes,no,-1,0,unknown,775,yes
53,blue-collar,secondary,65,no,no,-1,0,unknown,25,no
44,management,tertiary,332,yes,no,-1,0,unknown,497,no
32,technician,secondary,-399,yes,no,-1,0,unknown,180,no
50,technician,secondary,-54,yes,yes,292,1,failure,698,yes
29,services,primary,-102,no,no,-1,0,unknown,134,no
55,unemployed,tertiary,4809,yes,no,186,3,other,223,no
73,retired,primary,279,no,no,-1,0,unknown,399,yes
52,technician,secondary,11,yes,no,-1,0,unknown,420,no
49,services,secondary,2201,yes,no,-1,0,unknown,233,no
63,retired,primary,8044,no,no,-1,0,unknown,702,no
34,admin.,secondary,2374,yes,no,209,2,failure,161,yes
32,admin.,secondary,92,yes,no,315,2,failure,110,no
49,housemaid,tertiary,443,no,no,-1,0,unknown,27,no
40,blue-collar,primary,1397,yes,no,334,1,failure,58,no
53,entrepreneur,unknown,7,no,no,-1,0,unknown,68,no
53,technician,tertiary,3177,no,no,-1,0,unknown,92,no
43,blue-collar,primary,232,no,yes,-1,0,unknown,45,no
35,management,secondary,81,yes,no,-1,0,unknown,79,no
35,services,secondary,414,yes,no,319,2,other,11,no
25,student,tertiary,1433,yes,no,-1,0,unknown,520,no
31,technician,unknown,187,no,no,-1,0,unknown,86,no
48,management,tertiary,0,no,no,-1,0,unknown,16,no
40,housemaid,secondary,4610,no,no,-1,0,unknown,154,no
46,blue-collar,primary,1429,yes,no,-1,0,unknown,91,no
30,services,secondary,334,no,no,-1,0,unknown,389,no
47,services,secondary,2,no,yes,-1,0,unknown,71,no
23,services,secondary,500,yes,no,-1,0,unknown,111,no
29,technician,tertiary,43,yes,no,-1,0,unknown,68,no
38,technician,secondary,4030,yes,no,177,5,failure,75,no
56,housemaid,primary,306,no,yes,-1,0,unknown,212,no
52,admin.,secondary,0,no,no,275,1,failure,91,no
55,retired,secondary,168,no,no,-1,0,unknown,79,no
43,entrepreneur,tertiary,210,no,no,-1,0,unknown,646,no
34,blue-collar,secondary,518,yes,no,-1,0,unknown,206,no
43,management,tertiary,1696,yes,no,474,3,failure,257,yes
55,services,secondary,-31,no,yes,-1,0,unknown,81,no
34,blue-collar,secondary,856,yes,no,150,5,other,470,no
34,management,tertiary,318,yes,no,-1,0,unknown,133,no
43,self-employed,tertiary,64,no,no,-1,0,unknown,230,no
39,blue-collar,primary,800,yes,no,-1,0,unknown,76,no
39,technician,unknown,75,no,no,-1,0,unknown,26,no
34,technician,secondary,347,yes,no,197,6,failure,154,no
55,management,tertiary,2366,yes,yes,-1,0,unknown,94,no
67,retired,tertiary,701,no,no,-1,0,unknown,254,yes
34,entrepreneur,tertiary,475,yes,yes,-1,0,unknown,1156,no
47,blue-collar,secondary,3285,no,no,-1,0,unknown,248,no
33,blue-collar,primary,925,no,no,-1,0,unknown,884,no
45,entrepreneur,secondary,128,no,yes,-1,0,unknown,275,no
36,blue-collar,secondary,1587,yes,no,-1,0,unknown,200,no
59,technician,secondary,879,yes,no,-1,0,unknown,228,no
33,services,secondary,478,no,no,-1,0,unknown,475,yes
52,technician,secondary,280,no,no,-1,0,unknown,393,no
53,blue-collar,primary,1868,no,no,-1,0,unknown,156,no
41,unemployed,primary,819,no,no,-1,0,unknown,244,no
45,blue-collar,secondary,4646,yes,no,-1,0,unknown,118,no
60,self-employed,secondary,27,no,no,-1,0,unknown,40,no
32,blue-collar,secondary,736,yes,no,-1,0,unknown,700,no
28,management,tertiary,224,yes,no,-1,0,unknown,97,no
31,technician,secondary,2544,no,no,184,3,success,252,yes
53,blue-collar,secondary,427,no,yes,-1,0,unknown,360,no
58,management,tertiary,2764,no,no,-1,0,unknown,235,no
38,blue-collar,secondary,376,yes,no,-1,0,unknown,1521,no
46,management,tertiary,523,yes,no,366,2,failure,105,no
53,entrepreneur,tertiary,71,no,yes,-1,0,unknown,86,no
56,retired,secondary,3948,no,no,135,3,failure,484,no
52,services,secondary,1810,no,no,-1,0,unknown,117,no
38,technician,secondary,994,no,no,-1,0,unknown,119,no
37,services,primary,52,yes,no,-1,0,unknown,359,no
37,blue-collar,primary,11,no,no,-1,0,unknown,109,no
37,technician,secondary,0,no,no,-1,0,unknown,236,no
66,retired,primary,747,no,no,93,1,failure,203,no
44,blue-collar,primary,2657,yes,no,-1,0,unknown,202,no
61,retired,secondary,313,no,yes,-1,0,unknown,42,no
34,admin.,secondary,61,no,yes,-1,0,unknown,21,no
33,admin.,secondary,2557,yes,no,-1,0,unknown,186,no
30,services,secondary,0,yes,no,-1,0,unknown,172,no
27,services,secondary,10,yes,no,-1,0,unknown,527,no
37,services,secondary,658,yes,no,-1,0,unknown,175,no
38,blue-collar,primary,1679,yes,no,-1,0,unknown,21,no
35,management,tertiary,0,no,yes,-1,0,unknown,370,no
50,technician,secondary,841,yes,no,-1,0,unknown,54,no
39,management,secondary,0,yes,no,-1,0,unknown,63,no
35,management,secondary,1160,yes,no,-1,0,unknown,116,no
36,admin.,secondary,-37,yes,no,-1,0,unknown,151,no
28,services,secondary,94,yes,no,-1,0,unknown,300,no
39,self-employed,tertiary,585,yes,no,181,3,failure,48,no
39,self-employed,secondary,235,no,no,-1,0,unknown,217,no
30,blue-collar,secondary,2145,yes,no,-1,0,unknown,727,yes
32,services,secondary,1464,yes,no,-1,0,unknown,193,no
28,technician,secondary,232,yes,yes,261,1,failure,72,no
47,technician,primary,187,yes,no,-1,0,unknown,165,no
53,management,tertiary,12,no,no,-1,0,unknown,345,no
57,blue-collar,primary,318,yes,no,-1,0,unknown,206,no
47,services,secondary,405,no,yes,-1,0,unknown,994,yes
56,management,tertiary,334,yes,no,-1,0,unknown,127,no
38,admin.,primary,0,yes,no,-1,0,unknown,29,no
52,blue-collar,primary,2,no,no,-1,0,unknown,70,no
46,technician,secondary,966,yes,yes,-1,0,unknown,40,no
57,blue-collar,primary,195,no,yes,-1,0,unknown,185,no
42,blue-collar,unknown,0,no,no,-1,0,unknown,64,no
57,unemployed,secondary,0,no,no,-1,0,unknown,97,no
51,housemaid,secondary,260,no,no,-1,0,unknown,316,no
53,self-employed,tertiary,451,yes,no,249,2,failure,125,no
37,blue-collar,primary,3242,yes,no,-1,0,unknown,233,no
47,self-employed,secondary,8515,yes,no,112,4,other,14,no
48,management,tertiary,1808,yes,no,-1,0,unknown,245,yes
39,blue-collar,primary,20,yes,no,-1,0,unknown,109,no
42,blue-collar,secondary,3068,yes,yes,-1,0,unknown,429,no
36,management,tertiary,23,no,no,-1,0,unknown,133,no
34,technician,secondary,1076,no,no,-1,0,unknown,70,no
61,retired,primary,1060,yes,no,-1,0,unknown,118,no
32,admin.,secondary,678,yes,no,246,4,failure,1579,yes
35,blue-collar,primary,1147,yes,yes,-1,0,unknown,29,no
54,blue-collar,secondary,-630,no,no,-1,0,unknown,173,no
31,management,tertiary,459,no,no,-1,0,unknown,13,no
45,technician,secondary,976,yes,no,338,2,failure,183,no
32,housemaid,tertiary,357,yes,no,-1,0,unknown,175,no
52,unemployed,secondary,-9,no,no,-1,0,unknown,123,no
36,admin.,secondary,1927,yes,no,137,1,other,288,no
31,services,secondary,500,yes,no,-1,0,unknown,19,no
53,technician,secondary,9146,no,no,-1,0,unknown,136,no
43,entrepreneur,secondary,59,no,no,-1,0,unknown,437,no
47,housemaid,primary,0,no,no,-1,0,unknown,1225,no
46,blue-collar,primary,328,yes,no,-1,0,unknown,526,no
34,management,secondary,291,no,no,-1,0,unknown,91,no
55,technician,tertiary,-703,yes,no,-1,0,unknown,123,no
23,admin.,secondary,589,yes,no,-1,0,unknown,62,no
75,blue-collar,secondary,6053,no,no,190,1,failure,865,no
58,admin.,secondary,1142,no,no,-1,0,unknown,82,no
35,admin.,secondary,725,yes,no,133,1,failure,219,no
27,management,tertiary,802,no,no,-1,0,unknown,569,yes
24,technician,secondary,556,yes,no,-1,0,unknown,460,yes
48,admin.,secondary,191,yes,no,-1,0,unknown,238,no
31,technician,secondary,373,no,no,-1,0,unknown,346,no
57,technician,secondary,6164,no,no,-1,0,unknown,161,no
53,management,tertiary,37,no,no,-1,0,unknown,51,no
